id,name,types,country,region,city,address,lat,lon,description,tags,contact.url,contact.email,source,verified,added,last_checked
be-a-conservation-volunteer-in-british-columbia-ca-british-columbia,Be a Conservation Volunteer in British Columbia (Canada),volunteer-project,CA,,British Columbia,"Canada, British Columbia",49.289196,-123.110351,Opportunities from our conservation volunteering programme include gaining experience in wildlife research through data collection on wilderness horseback trips in the Canadian backcountry. Volunteers may also take part in wildlife population counts for mountain...,pragmatic|biofarm,https://helpstay.com/stays/Conservation-Volunteer-British-Columbia-Canada,,quellen/crawler-7-volunteer.md,false,2026-07-12,
looking-for-help-with-my-b-b-and-photography-tours-port-mcneill,Looking for Help with My B&B and Photography Tours (Canada),volunteer-project,CA,,Port McNeill,"Canada, Port McNeill",50.590158,-127.087220,"I’m looking for one or two mature, responsible helpers, or a couple, for a long-term stay on northern Vancouver Island, ideally from May to October, although a longer stay would be even better. My B&B is currently closed, so this opportunity is not about guest...",pragmatic|biofarm,https://helpstay.com/stays/BB-Photography-Tours-Canada,,quellen/crawler-7-volunteer.md,false,2026-07-12,
experience-healing-at-our-gardens-and-retreat-cent-tulameen,Experience Healing at Our Gardens and Retreat Centre (British Columbia),volunteer-project,CA,,Tulameen,"Canada, Tulameen",49.545342,-120.759480,"Wild Heart Gardens and Retreat Centre is a non-profit project founded by Sue and Jeff Turner in the stunning foothills of the Cascade Mountains, in Tulameen, British Columbia. Sue, an experienced energy healer, has been helping people heal for over 20 years. A few...",pragmatic|biofarm,https://helpstay.com/stays/gardens-retreat-British-Columbia,,quellen/crawler-7-volunteer.md,false,2026-07-12,
small-hobby-farm-near-vancouver-canada-chilliwack,Small Hobby Farm near Vancouver (Canada),volunteer-project,CA,British Columbia,Chilliwack,"Canada, Chilliwack, British Columbia",49.155312,-121.913483,"Small hobby farm 100 km from Vancouver with 2 mini goats, ~50 chickens, 3 turtles, geese, a few ducks, and lots of fruit trees—including half an acre of grapes and a row of blueberries. We also have a small garden and greenhouse. Helpers stay in a private cabin with...",pragmatic|biofarm,https://helpstay.com/stays/Hobby-Farm-Vancouver-Canada,,quellen/crawler-7-volunteer.md,false,2026-07-12,
learn-about-organic-gardening-permaculture-canada-nelson,Learn about Organic Gardening & Permaculture (Canada),volunteer-project,CA,British Columbia,Nelson,"Canada, Nelson, British Columbia",49.499456,-117.288322,"We provide a wonderful opportunity to learn about organic gardening, permaculture, with a large variety of different food plants. We understand the need for balance between work and recreation, so we offer a different arrangement to traditional 'Helper/Apprentices'....",ecovillage|permaculture|community-living|biofarm,https://helpstay.com/stays/Organic-Gardening-Permaculture-Canada,,quellen/crawler-7-volunteer.md,false,2026-07-12,
join-our-family-in-beautiful-greater-victoria-cana-victoria,Join Our Family in Beautiful Greater Victoria (Canada),volunteer-project,CA,British Columbia,Victoria,"Canada, Victoria, British Columbia",48.434528,-123.375030,"Hello! We're a warm and welcoming homeschooling family of five — two parents and three children (aged 13, 11, and 5) — living in the beautiful Westshore area of Greater Victoria, BC. Our household is bilingual, as we have a blend of Canadian and South Asian cultures.",pragmatic|biofarm,https://helpstay.com/stays/Family-Victoria-Canada,,quellen/crawler-7-volunteer.md,false,2026-07-12,
volunteering-at-our-retreat-center-with-rescue-hor-british-columbia,Volunteering at Our Retreat Center with Rescue Horses (Canada),volunteer-project,CA,Kamloops,British Columbia,"Canada, British Columbia, Kamloops",50.654143,-120.277551,"Epona Rise Retreat Center is an 80-acre retreat centre and home to 27 rescue horses. Our mission is to create inspiring experiences for our guests, empower healing work with horses, and support our rescue herd. We are located in the beautiful mountains of British...",pragmatic|biofarm,https://helpstay.com/stays/Retreat-Center-Volunteering-Horses-Canada,,quellen/crawler-7-volunteer.md,false,2026-07-12,
become-part-of-our-small-hospitality-team-newfound-avalon-peninsula,Become Part of Our Small Hospitality Team (Newfoundland),volunteer-project,CA,Newfoundland,Avalon Peninsula,"Canada, Avalon Peninsula, Newfoundland",47.392337,-53.525398,"Join our coffee house and guest accommodation small team in beautiful Witless Bay on the Avalon Peninsula in Newfoundland, Canada. Located oceanside on the main road in beautiful Witless Bay on the Avalon Peninsula in Newfoundland — just a short thirty-five-minute...",pragmatic,https://helpstay.com/stays/Coffee-House-Guest-Accommodation-Canada,,quellen/crawler-7-volunteer.md,false,2026-07-12,
volunteer-on-an-alpaca-farm-canada-parrsboro,Volunteer on an Alpaca Farm (Canada),volunteer-project,CA,Nova Scotia,Parrsboro,"Canada, Parrsboro, Nova Scotia",45.405375,-64.326289,"Our beautiful little alpaca farm is located 20 minutes north of Parrsboro, Nova Scotia—so you’re very close to the Bay of Fundy, an inlet of the Atlantic Ocean. The farm sits along a river and includes several acres of woodland. We currently have 11 alpacas—gentle,...",pragmatic|biofarm,https://helpstay.com/stays/Alpaca-Farm-Canada,,quellen/crawler-7-volunteer.md,false,2026-07-12,
care-for-dogs-and-enjoy-a-stay-in-muskoka-region-c-huntsville,Care for Dogs and Enjoy a Stay in Muskoka Region (Canada),volunteer-project,CA,Ontario,Huntsville,"Canada, Huntsville, Ontario",45.341012,-79.222303,"We cherish the energy and creativity that helpers bring to our team. We're looking for passionate, hardworking individuals eager to dive into the rhythms of our unique, cage-free dog resort while enjoying the stunning Muskoka region. Whether you’re an outdoor...",ecovillage|permaculture|community-living|biofarm,https://helpstay.com/stays/Care-Dog-Muskoka-Canada,,quellen/crawler-7-volunteer.md,false,2026-07-12,
help-at-a-ski-resort-in-nagano-japan-work-enjoy-life-in-yudanaka,Help at a Ski Resort in Nagano (Japan),volunteer-project,CG,,Work & Enjoy Life in Yudanaka,"Help, Work & Enjoy Life in Yudanaka",-3.983599,11.318797,"We are based near Yudanaka Station in Yudanaka, Nagano. In winter, this area offers some of the best skiing in Asia, while in the summer off-season there are plenty of activities such as hiking, local events, and fishing. Our company living spaces require ongoing...",pragmatic,https://helpstay.com/stays/Help-Work-Nagano-Japan,,quellen/crawler-7-volunteer.md,false,2026-07-12,
adrian-organic-farm-with-beef-crops-fruit-trees-an-ch,"Adrian - Organic Farm with beef, crops, fruit trees and hazlenut",wwoof-farm,CH,,,Switzerland,47.099849,8.131223,"Hey there! I'm Adrian, a young farmer deeply passionate about soil biology and regenerative farming practices. I offer various courses on composting, compost teas, and permaculture techniques right here on the farm.",ecovillage|permaculture|community-living|biofarm|certified-organic|holistic,https://wwoof.net/host/54013-organic-farm-with-beef-crops-fruit-trees-and-hazlenut,,quellen/crawler-7-volunteer.md,false,2026-07-12,
gen-suisse-ch,GEN-Suisse,ecovillage,CH,,,,46.798562,8.231974,GEN-Suisse Vision and Mission GEN-Suisse is committed to bring about a holistically sustainable world. About GEN-Suisse self-identifies as a ‘community of communities’. The multilingual network connects communities in Switzerland as well as some individual...,basisdemocratic,https://gen-suisse.ch,,quellen/crawler-1-netzwerk-gen-europe.md,false,2026-07-12,
join-our-daily-life-and-family-farm-in-dietfurt-sw-dietfurt,"Join our daily life and family farm in Dietfurt, Switzerland",volunteer-project,CH,,Dietfurt,"9606 Bütschwil, St. Gallen, Switzerland",47.346132,9.081163,"Hello, welcome to our profile :-) We're glad you clicked on us. We have place and work in. 2026.",pragmatic|language-exchange|cultural-exchange,https://www.workaway.info/en/host/964798698215,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
help-with-renovations-in-exchange-for-a-farmhouse-hirzel,Help with Renovations in Exchange for a Farmhouse Stay (Switzerland),volunteer-project,CH,,Hirzel,"Switzerland, Hirzel",47.215828,8.610328,"We live in a beautiful part of Switzerland with plenty to see and do in the local area. We have bicycles available for getting around, or you can use public transport. Swiss public transport is excellent, although not cheap!",pragmatic|biofarm,https://helpstay.com/stays/Renovations-Exchange-Farmhouse-Switzerland,,quellen/crawler-7-volunteer.md,false,2026-07-12,
help-us-our-home-and-garden-and-enjoy-the-wonderfu-thun,"Help us our home and garden and enjoy the wonderful Berner Oberland in Thun, Switzerland",volunteer-project,CH,,Thun,"3624 Goldiwil, Bern, Switzerland",46.758283,7.628086,"Hello helper! You're welcome to spend time in Switzerland for some help in exchange. We are a family consisting of me and my son, 24, who is studying industrial engineering.",pragmatic|cultural-exchange,https://www.workaway.info/en/host/111878196111,,quellen/crawler-4-workaway-2.md,false,2026-07-12,
monteluna-seniorenzentrum-pfafers,Monteluna – Seniorenzentrum,care-facility,CH,St. Gallen,Pfäfers,"Bovelstrasse 6, 7312 Pfäfers, Switzerland",46.990876,9.501232,"Monteluna ist ein Seniorenzentrum in Pfäfers, Schweiz. ANMERKUNG: Dies ist KEIN Ökodorf, sondern eine Pflegeeinrichtung. Wurde in der Liste als mögliche spirituelle Gemeinschaft geführt, ist aber nicht caravan-besuchbar.",spiritual|intentional-community,https://www.monteluna.ch,corina.hug@pfaefers.ch,quellen/crawler-6-spiritual.md,false,2026-07-12,
benjamin-family-farm-cl,Benjamín - Family farm,wwoof-farm,CL,,,Chile,-53.058402,-70.858801,"We are a diverse family (5 at the moment, Benjamin, Mateo , Dani, Nahuel, and Caro) that live in a 1 hectare organic farm in Rio Seco, a coastal location nearby the city of Punta Arenas, Chile. We grow all sorts of vegetables in greenhouses and outdoors; considering...",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47902-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
carlos-family-home-and-garden-rural-eco-lodge-wild-cl,"Carlos - Family home and garden - rural, Eco Lodge/Wilderness Adventures, Fruit tree nursery, Mixed Farm",wwoof-farm,CL,,,Chile,-39.721562,-73.106982,Our project is projected as a Rural Park and Cider House from heritage Apple orcharde of 120 years old. just 15 minutes north of the city of Valdivia. The objective is to integrate and experiment with sustainable technologies that can be applied by the local community.,ecovillage|permaculture|community-living|biofarm|certified-organic|holistic,https://wwoof.net/host/47850-family-home-and-garden-rural-eco-lodgewilderness-adventures-fruit-tree-nursery-mixed-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
dennis-family-home-and-garden-rural-educational-ce-cl,"Dennis - Family home and garden - rural, Educational Centre, Orchard",wwoof-farm,CL,,,Chile,-32.848218,-71.233674,"P.A.O is a small agricultural company that produces a variety of organic fruits. It is a family, all of them are dedicated to production work. We have one hectare of certified organic fruit trees.",ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/47814-family-home-and-garden-rural-educational-centre-orchard,,quellen/crawler-7-volunteer.md,false,2026-07-12,
diogenes-vineyard-family-farm-cl,"Diogenes - Vineyard, Family farm",wwoof-farm,CL,,,Chile,-28.972759,-70.230687,"2026 WWOOF office note:  This farm hasn´t replied by a lot of months ago. Agradable granja familiar donde nos dedicamos a producir  alimentos agrícolas como uvas, sandías, melones y todo tipo de granos mediante el uso eficiente del agua y sin la aplicación de...",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47899-vineyard-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
emilia-vegetable-little-farm-with-horses-cl,Emilia - Vegetable little farm with horses,wwoof-farm,CL,,,Chile,-51.727384,-72.509670,1. Proyect has different activities.. Working on vegetable garden.,ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/51934-vegetable-little-farm-with-horses,,quellen/crawler-7-volunteer.md,false,2026-07-12,
fabian-family-farm-cl,Fabian - Family farm,wwoof-farm,CL,,,Chile,-33.483500,-70.534120,We live in la Fabulosa. Im Fabian And Aradia my daugther. Our house is made out of mud.,ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47854-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
fernando-somos-una-granja-de-turismo-rural-con-ani-cl,Fernando - Somos una granja de turismo rural  con animales  y trabajamos la tierra en forma sustentable.,wwoof-farm,CL,,,Chile,-53.330682,-70.977682,"Hola wwooff es, mi nombre es Fernando , tengo 55 años y tengo una granja que se llama fundo San Fernando, me gustaría una ayuda trabajando la tierra y yo entregando mi cultura y alimentación más hospedaje a cambio, aquí se  trabaja con el turismo rural y...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/55936-somos-una-granja-de-turismo-rural-con-animales-y-trabajamos-la-tierra-en-forma-sustentable,,quellen/crawler-7-volunteer.md,false,2026-07-12,
franko-family-home-and-organic-farm-rural-cl,Franko - Family Home and Organic Farm - Rural.,wwoof-farm,CL,,,Chile,-39.252544,-71.800571,"Proyecto de agricultura familiar basada en principios de permacultura y conservación. Contamos con una pequeña Huerta en constante expansión e invernaderos de reproducción de especies nativas y ornamentales, más un bosque comestible en en proceso,  estamos...",ecovillage|permaculture|community-living|biofarm|biodynamic|holistic,https://wwoof.net/host/47878-family-home-and-organic-farm-rural,,quellen/crawler-7-volunteer.md,false,2026-07-12,
javiera-farm-cl,Javiera - Farm,wwoof-farm,CL,,,Chile,-35.247341,-71.180654,Granja agroecológica Liukenko. Somos una granja de aprox. 60 has.,ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47770-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
jorge-family-home-and-garden-rural-livestock-farm-cl,"Jorge - Family home and garden - rural, Livestock Farm, Orchard, Family farm",wwoof-farm,CL,,,Chile,-43.113220,-73.640029,"Granja Familiar enfocada a la conservación de practicas agrícolas ancestrales. Con mas de 30 años de experiencia nos hemos dedicado al cultivo de hortalizas, crianza de animales y conservación de la biodiversidad que rodea nuestra granja. Organic methods:...",ecovillage|permaculture|community-living|biofarm|biodynamic|holistic,https://wwoof.net/host/47882-family-home-and-garden-rural-livestock-farm-orchard-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
juan-granja-ubicada-en-una-isla-en-chiloe-llamada-cl,Juan - Granja ubicada en una isla en Chiloe llamada Coldita,wwoof-farm,CL,,,Chile,-35.675147,-71.542969,"Es una granja de 26 ha que se dedica a la crianza de ovejas. Hay algunas gallinas también. Es un lugar que no tiene caminos ni coches, todo se hace caminando o via marítima.",ecovillage|permaculture|community-living|biofarm|biodynamic|holistic,https://wwoof.net/host/50236-granja-ubicada-en-una-isla-en-chiloe-llamada-coldita,,quellen/crawler-7-volunteer.md,false,2026-07-12,
juan-hobby-farm-cl,Juan - Hobby Farm,wwoof-farm,CL,,,Chile,-23.654884,-70.395098,"Granja Algarrobo espera ser un camping agroecologico, donde los visitantes puedan disfrutar zonas comunes durante el dia y tambien poder alojar en nuestras instalaciones para disfrutar los cielos estrellados y luminosos que nos da el Desierto de Atacama. Actualmente...",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47900-hobby-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
juana-family-home-and-garden-rural-orchard-family-cl,"Juana - Family home and garden - rural, Orchard, Family farm, Woodlot",wwoof-farm,CL,,,Chile,-42.623115,-73.777948,"We are  located  in  Tara-Trainel,  Chonchi,  Chiloe  island,   near  25 km. from  Cucao National Park. In our house live 3  people, me, my husband Ciro and my son Ciro Jr.",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47754-family-home-and-garden-rural-orchard-family-farm-woodlot,,quellen/crawler-7-volunteer.md,false,2026-07-12,
karen-espacio-colaborativo-donde-hacemos-compost-y-cl,Karen - Espacio colaborativo donde hacemos compost y cultivamos en el clima extremo de la patagonia,wwoof-farm,CL,,,Chile,-51.727384,-72.509670,"1. Describe tu proyecto, el lugar y sus habitantes (incluídos los animales):

Somos un espacio colaborativo ubicado en la ciudad de Puerto Natales a 120 kilómetros del parque nacional Torres del Paine  y nos dedicamos a la transformación de residuos orgánicos en...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/48041-espacio-colaborativo-donde-hacemos-compost-y-cultivamos-en-el-clima-extremo-de-la-patagonia,,quellen/crawler-7-volunteer.md,false,2026-07-12,
lorena-somos-productores-de-cerezas-y-frutillas-or-cl,"Lorena - Somos productores de Cerezas y Frutillas orgánicas, Crianza de Corderos y Bosque Nativo.",wwoof-farm,CL,,,Chile,-34.888169,-71.277257,"Hola, soy Lorena y vivo con mi pareja y nuestros 8 tiernos perros en este lindo campo. Es un sector rural donde estamos inmersos en la belleza natural de cerros con bosques nativos de maitenes, boldos y quillay. Tenemos corderos, unas cuantas gallinas, vacas y caballos.",ecovillage|permaculture|community-living|biofarm|certified-organic|biodynamic|holistic,https://wwoof.net/host/62595-somos-productores-de-cerezas-y-frutillas-organicas-crianza-de-corderos-y-bosque-nativo,,quellen/crawler-7-volunteer.md,false,2026-07-12,
marcela-homestead-cl,Marcela - Homestead,wwoof-farm,CL,,,Chile,-29.974293,-70.952169,"We are a young couple  with a daughter (2016). We do not have pets. The property  has  of two parts, one at the level of the river, where is located the camping, and another just above where the house and some trees, which is designed to place the organic garden...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/47793-homestead,,quellen/crawler-7-volunteer.md,false,2026-07-12,
maria-horse-ranch-and-organic-farm-in-the-hills-ov-cl,Maria - Horse ranch and organic farm in the hills overlooking patagonian glaciers and carrera lake,wwoof-farm,CL,,,Chile,-46.541763,-71.718517,"Hello WWOOFers!! my name is toto iam 30 years old and together with my husband - ilango (35), we run an organic farm and adventure expedition company. Iam an organic farmer and yoga instructor; ilango is a wildlife researcher, guide and horse riding expert.",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/60060-horse-ranch-and-organic-farm-in-the-hills-overlooking-patagonian-glaciers-and-carrera-lake,,quellen/crawler-7-volunteer.md,false,2026-07-12,
marisabel-fundacion-apachita-dedicada-a-la-ensenan-cl,"Marisabel - Fundación Apachita, dedicada a la enseñanza de la Eduación Ambiental y enseñanza de horticultura org",wwoof-farm,CL,,,Chile,-29.902669,-71.251937,"Somos una familia de 3 personas, todos ambientalistas. Fuimos productores de hortalizas orgánicas y hierbas medicinales, ahora vivimos en la ciudad de La Serena, Región de Coquimbo, norte de Chile. Para canalizar nuestra actividad medioamambiental, fundamos...",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47881-fundacion-apachita-dedicada-a-la-ensenanza-de-la-eduacion-ambiental-y-ensenanza-de-horticultura-org,,quellen/crawler-7-volunteer.md,false,2026-07-12,
miren-gurutz-baserriko-es-nuestra-forma-de-vida-fa-cl,"Miren Gurutz - Baserriko es nuestra forma de vida familiar, en contacto y respeto con la naturaleza",wwoof-farm,CL,,,Chile,-33.610401,-70.913503,"Nuestra familia esta compuesta por mi esposo y nuestros dos hijos, quienes vivimos de manera autosustentable desde el 2004 en Pelvin. Esta es una hermosa zona rural muy cerca de Peñaflor, a solo 40 km. al oeste de Santiago, la capital del país.",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47790-baserriko-es-nuestra-forma-de-vida-familiar-en-contacto-y-respeto-con-la-naturaleza,,quellen/crawler-7-volunteer.md,false,2026-07-12,
naturaleza-native-plant-nursery-and-community-gard-cl,NATURALEZA - Native plant nursery and community gardening in Patagonia,wwoof-farm,CL,,,Chile,-46.880217,-72.793999,"We are a small team of passionate people living in the southernmost region of Chilean Patagonia, in the remote village of Puerto Guadal. Our project, run by a non-profit organization, focuses on the regeneration of native ecosystems through community gardens, native...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/58984-native-plant-nursery-and-community-gardening-in-patagonia,,quellen/crawler-7-volunteer.md,false,2026-07-12,
robert-family-home-and-garden-rural-cl,Robert - Family home and garden - rural,wwoof-farm,CL,,,Chile,-32.791615,-70.875484,"A small unit, peaceful surroundings in the Aconcagua valley, easy reach of  Santiago and the coast. A small scale farmlet with  a large variety of crops and animals. Host as well as many animals including ostriches, horse, ducks, pigs rabbits, chickens and dogs.",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47846-family-home-and-garden-rural,,quellen/crawler-7-volunteer.md,false,2026-07-12,
roberto-family-farm-cl,Roberto - Family farm,wwoof-farm,CL,,,Chile,-28.575572,-70.761456,"Es un centro de Aprendizaje Ecologico, que difunde una propuesta sanitaria-ecologica: el baño seco-portable, que no usa agua, y que los desechos se convierten en recursos. Se encuentra en proceso de construcción de un pulmón verde, con mas de 250 especies nativas o...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/47880-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
rosa-family-farm-cl,Rosa - Family farm,wwoof-farm,CL,,,Chile,-29.931225,-71.274145,"We have a large country house with organic gardens for family consumption only. The entire property is surrounded by mountains. We are located in the Elqui Valley, 25 kilometres from the city of La Serena and 45 kilometres from Vicuña, in the Elqui Valley.",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/47799-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
samuel-we-are-a-small-family-held-farm-and-forest-cl,Samuel - We are a small family-held farm and forest reserve in rural Chiloé,wwoof-farm,CL,,,Chile,-42.332919,-73.372518,"My name is Samuel, and along with my partner Jessica and our children, 8-year-old Eloísa and baby Damián, we moved to rural Chiloé 10 years ago. We've learned a lot about life here (especially about what we don't know). We have a vegetable garden, a greenhouse,...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/61396-we-are-a-small-family-held-farm-and-forest-reserve-in-rural-chiloe,,quellen/crawler-7-volunteer.md,false,2026-07-12,
viviana-somos-una-familia-agricola-dedicada-a-la-a-cl,"Viviana - Somos una familia agrícola, dedicada a la agricultura y la ganadería en la localidad de Cochrane",wwoof-farm,CL,,,Chile,-47.253376,-72.580308,"Soy Viviana , hija de Campesinos en la localidad de Cochrane dónde vivimos en un campo que se dedica a la ganadería y agricultora. Tenemos variedad de siembras y labores que hacer de invernadero interior y exterior. También trabajamos con ovejas y vacunos todos los...",ecovillage|permaculture|community-living|biofarm|certified-organic,https://wwoof.net/host/58692-somos-una-familia-agricola-dedicada-a-la-agricultura-y-la-ganaderia-en-la-localidad-de-cochrane,,quellen/crawler-7-volunteer.md,false,2026-07-12,
werner-granja-a-la-orilla-del-lago-general-carrera-cl,"Werner - Granja a la orilla del lago General Carrera, con huerta orgánica y animales.",wwoof-farm,CL,,,Chile,-46.623050,-72.677124,"La granja reside a  200 kilómetros al sur de Coyhaique,  region de Aysen,  Chile, a 5 kilómetros de un pueblo llamado Bahia Murta. Todas actividades del campo, trabajos en la huerta orgánica , trabajos con cabras lecheras y mantenimento de la mini central eléctrica...",ecovillage|permaculture|community-living|biofarm|biodynamic,https://wwoof.net/host/56619-granja-a-la-orilla-del-lago-general-carrera-con-huerta-organica-y-animales,,quellen/crawler-7-volunteer.md,false,2026-07-12,
help-with-the-garden-and-cabin-building-chile-laguna-verde,Help with the Garden and Cabin Building (Chile),volunteer-project,CL,,Laguna Verde,"Chile, Laguna Verde",-26.881111,-68.468562,"We are a family where harmony, joy, and love for our neighbours flourish. Our home is situated on a small estate that combines both countryside and beach, surrounded by untamed nature. The native flora includes pine trees, eucalyptus, boldo, litre, doca, and various...",pragmatic|biofarm,https://helpstay.com/stays/Gardening-Building-Pacific-Coast-Chile,,quellen/crawler-7-volunteer.md,false,2026-07-12,
loh-family-farm-community-farm,"Loh - Family farm, Community farm",wwoof-farm,CM,,,Cameroon,5.748425,9.312217,"Seeds of change organization also focus more in Agriculture which is one of our main objectives .In a country where more than 60% are unemployed ,we see farming as a solution. this will help to bring more foods to the table and keep the youths more busy .Join is and...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/43295-family-farm-community-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
adam-permaculture-farm-at-1500-masl-sierra-nevada-co,"Adam - Permaculture farm at 1500 masl Sierra Nevada de Santa Marta -Building with mud, glass and wood",wwoof-farm,CO,,,Colombia,11.137723,-74.112591,"Hi all, I'm Adam, a 53-year-old US expat living in or near Minca since 2010. Now with a small family in Minca, I'm looking for help at the farm (24km away) with minor farm maintenance and major help with bio construction. Pruning, weeding, transplanting, watering...",ecovillage|permaculture|community-living|biofarm|biodynamic|holistic,https://wwoof.net/host/61603-permaculture-farm-at-1500-masl-sierra-nevada-de-santa-marta-building-with-mud-glass-and-wood,,quellen/crawler-7-volunteer.md,false,2026-07-12,
alejandra-ferme-autonome-en-agriculture-raisonne-co,Alejandra - Ferme autonome en agriculture raisonné.,wwoof-farm,CO,,,Colombia,1.621175,-75.612079,"Bonjour les amis Wwoofeeurs. Je suis infirmiere a la retraite et avec mon mari nous construisons une ferme dans le sud de la Colombie qui se veut autonome et respectueuse de l'environnement. L'activité quotidienne tourne autour de la plantation de citronniers,...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/62943-ferme-autonome-en-agriculture-raisonne,,quellen/crawler-7-volunteer.md,false,2026-07-12,
amalia-homestead-family-farm-co,"Amalia - Homestead, Family farm",wwoof-farm,CO,,,Colombia,1.880306,-76.269635,"Les invitamos a la Finca a cultivar su alma a traves de la agricultura orgánica/permacultura. Se ubica en el Macizo Colombiano, en las montañas fuera del pueblo de San Agustìn, Huila. Vivir y trabajar con nosotros requiere una caminata por las montañas y valles con...",ecovillage|permaculture|community-living|biofarm|biodynamic|holistic,https://wwoof.net/host/44660-homestead-family-farm,,quellen/crawler-7-volunteer.md,false,2026-07-12,
audrey-granja-agroecologica-co,Audrey - Granja agroecologica,wwoof-farm,CO,,,Colombia,9.525146,-75.229669,"Somos una pareja franco colombiana. Empezamos este proyecto de granja integral agroforestal en los Montes de María desde el 2021 , con la seguridad de que la transición comunitaria AGROECOLOGICA es fundamental para la construcción de paz. Estamos aún en fase de...",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/45975-granja-agroecologica,,quellen/crawler-7-volunteer.md,false,2026-07-12,
aura-eco-retreat-co,Aura - Eco Retreat,wwoof-farm,CO,,,Colombia,4.759634,-74.380049,"Nos encontramos a 90 minutos en auto de Bogotá, sobre el camino real Zipacón y el Ocaso, colindando con el Río Apulo. Hace 8 años decidimos venir a vivir en la montaña, sembrar nuestro alimento, respirar profundo y activar la vida consciente, cuidamos las semillas...",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/46015-eco-retreat,,quellen/crawler-7-volunteer.md,false,2026-07-12,
carlos-eden-posada-campesina-muy-amigable-con-el-m-co,Carlos Edén - Posada Campesina muy amigable con el medio ambiente.,wwoof-farm,CO,,,Colombia,4.742360,-73.529452,"Proyecto agroturístico, ubicado en Ubalá Cundinamarca, tengo dos perros y un gato. *Actividades Agrícolas
*Actividades de Jardinería
*Actividades de Permacultura 
*Ayuda con proyectos pendientes

Un día en la posada es un día mágico con posibles actividades de...",ecovillage|permaculture|community-living|biofarm,https://wwoof.net/host/49928-posada-campesina-muy-amigable-con-el-medio-ambiente,,quellen/crawler-7-volunteer.md,false,2026-07-12,
cristian-finca-organica-co,Cristian - Finca orgánica,wwoof-farm,CO,,,Colombia,1.882770,-76.316680,"Hola Soy Cristian Solarte con mí esposa vivimos en una finca orgánica, producimos alimentos para nuestra familia y criamos nuestros dos hijos dé una forma sana y en un ambiente natural y libre de químicos, tenemos tres perros y veinte gallinas y muchos cultivos....",ecovillage|permaculture|community-living|biofarm|biodynamic|holistic,https://wwoof.net/host/55512-finca-organica,,quellen/crawler-7-volunteer.md,false,2026-07-12,
diana-this-is-a-house-in-the-mountains-working-on-co,Diana - This is a house in the mountains working on self-sufficiency and building community,wwoof-farm,CO,,,Colombia,4.816972,-73.636306,"Finca el Romeral is a piece of mountain with an amazing view. You will find a house and a dome for camping. This is a project in phase one, in which you will be part cleaning the mountain, reforesting, painting, picking up wood, and other home activities related to...",ecovillage|permaculture|community-living|biofarm|holistic,https://wwoof.net/host/44868-this-is-a-house-in-the-mountains-working-on-self-sufficiency-and-building-community,,quellen/crawler-7-volunteer.md,false,2026-07-12,
